,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
减肥药,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,4.359898465062258e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,7.572906261809001e-07
血压,2.3655923644355897e-07,4.943095089331614e-07,9.203348227833115e-06,6.058231006685347e-05,7.356301996794614e-07,2.531469328084754e-07,3.4673531365428807e-06,5.018301746469374e-07,2.4917287065585786e-07,5.048604174539333e-07
生理期,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.1064159961632893e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
波点,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.081067749273393e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
天气,2.3655923644355898e-06,7.661797388464002e-06,2.1142827009886884e-05,7.376339844959983e-05,9.808402662392819e-06,5.062938656169507e-06,5.944033948359224e-05,8.531112968997936e-06,1.5697890851319046e-05,1.9689556280703403e-05
碳水化合物,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,5.2977835999884415e-05,2.4521006655982047e-07,2.531469328084754e-07,1.9813446494530746e-06,2.0073206985877495e-06,2.4917287065585786e-07,2.5243020872696667e-07
下半身,2.3655923644355897e-07,2.471547544665807e-07,2.2386522716350816e-06,4.461291452621845e-05,2.4521006655982047e-07,2.531469328084754e-07,9.906723247265373e-07,1.2545754366173435e-06,2.4917287065585786e-07,2.524302087269667e-06
丝巾,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,3.954326514823908e-05,7.356301996794614e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,4.983457413117157e-07,7.572906261809001e-07
秘诀,3.5483885466533846e-06,1.730083281266065e-06,2.9848696955134424e-06,5.0696493779793696e-05,7.846722129914255e-06,2.531469328084754e-07,2.476680811816343e-07,6.272877183086717e-06,8.970223343610884e-06,8.582627096716867e-06
热裤,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,3.574102811475456e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.983457413117157e-07,2.7767322959966338e-06
风衣,2.3655923644355897e-07,2.471547544665807e-07,2.7361305542206555e-06,4.6387291808511235e-05,7.356301996794614e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,9.966914826234314e-07,4.291313548358433e-06
双脚,7.096777093306769e-07,2.471547544665807e-07,1.0944522216882622e-05,5.525917821997513e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,4.265556484498968e-06,1.4950372239351474e-06,2.0194416698157333e-06
矿物质,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,5.399176587548029e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
规律,1.372043571372642e-05,1.6312213794794326e-05,7.95965252136918e-06,7.452384585629674e-05,3.9233610649571275e-05,5.062938656169507e-07,2.699582084879814e-05,4.767386659145905e-06,4.485111671805442e-06,1.1611789601440468e-05
免疫力,2.3655923644355897e-07,7.414642633997421e-07,1.2436957064639343e-06,5.171042365538957e-05,7.356301996794614e-07,2.531469328084754e-07,1.4860084870898058e-06,2.509150873234687e-07,9.966914826234314e-07,2.5243020872696667e-07
经血,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.385246711952155e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
高血压,2.3655923644355897e-07,2.471547544665807e-07,1.0944522216882622e-05,5.6273108095571e-05,1.4712603993589228e-06,2.531469328084754e-07,1.4860084870898058e-06,5.018301746469374e-07,2.4917287065585786e-07,5.048604174539333e-07
妇科疾病,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.18246073683298e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
肿块,2.3655923644355897e-07,2.471547544665807e-07,2.7361305542206555e-06,4.689425674630917e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,1.0097208349078667e-06
生长,9.462369457742359e-07,9.144725915263487e-06,9.949565651711474e-06,7.173553869840808e-05,1.7164704659187433e-06,2.531469328084754e-07,4.458025461269418e-06,5.269216833792842e-06,4.485111671805442e-06,6.563185426901134e-06
质地,5.677421674645415e-06,4.943095089331614e-07,1.989913130342295e-06,5.8047485377863785e-05,2.4521006655982047e-07,1.6201403699742424e-05,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,1.7670114610887669e-06
月经周期,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.359898465062258e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
盆腔,2.3655923644355897e-07,2.471547544665807e-07,1.741173989049508e-06,4.4866396995117424e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
豆浆,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,4.66407742774102e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,7.572906261809001e-07
病毒,2.3655923644355897e-07,4.943095089331614e-07,6.467217673612459e-06,5.830096784676275e-05,1.4712603993589228e-06,2.531469328084754e-07,1.832743800744094e-05,1.2545754366173435e-06,2.7409015772144365e-06,9.339917722897768e-06
夹克,2.3655923644355897e-07,2.471547544665807e-07,1.4426870194981638e-05,4.005023008603702e-05,4.904201331196409e-07,2.531469328084754e-07,1.2383404059081716e-06,1.0036603492938748e-06,4.983457413117157e-07,1.0097208349078667e-06
几率,2.8387108373227075e-06,1.730083281266065e-06,4.974782825855737e-06,4.9936046373096794e-05,1.3486553660790127e-05,5.062938656169507e-07,2.476680811816343e-06,1.8065886287289745e-05,0.00015523469841859945,5.301034383266301e-06
蝴蝶结,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.7515405397047335e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,1.7442100945910051e-06,5.048604174539333e-07
机体,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,5.754052044006585e-05,7.356301996794614e-07,2.2783223952762783e-06,4.953361623632686e-07,2.509150873234687e-07,1.4950372239351474e-06,2.5243020872696667e-07
底裤,2.3655923644355897e-07,4.943095089331614e-07,1.4924348477567212e-06,3.802237033484527e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,1.0097208349078667e-06
小腹,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,4.385246711952155e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,2.2718718785427e-06
皮衣,2.3655923644355897e-07,4.943095089331614e-07,1.2436957064639343e-06,4.0557195023834956e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,1.2458643532792894e-06,4.291313548358433e-06
番茄,2.3655923644355897e-07,4.943095089331614e-07,9.949565651711476e-07,4.461291452621845e-05,9.808402662392819e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,4.983457413117157e-07,1.3378801062529235e-05
肾脏,2.3655923644355897e-07,2.471547544665807e-07,6.715956814905245e-06,5.323131846878338e-05,2.4521006655982047e-07,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
肉类,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,5.044301131089473e-05,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-06,7.52745261970406e-07,4.983457413117157e-07,1.2621510436348335e-06
气血,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,5.044301131089473e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,1.9435483911156913e-05,2.5243020872696667e-07
塑身,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.650147552145146e-05,4.904201331196409e-07,2.531469328084754e-07,9.906723247265373e-07,5.018301746469374e-07,2.4917287065585786e-07,1.0097208349078667e-06
黄色,4.7311847288711794e-07,1.2357737723329037e-06,1.7163000749202293e-05,5.6526590564469974e-05,2.4521006655982047e-06,1.5188815968508521e-06,2.9720169741796117e-06,2.509150873234687e-06,1.4950372239351474e-05,6.563185426901134e-06
木瓜,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,4.2838537243925676e-05,4.904201331196409e-07,2.531469328084754e-07,4.953361623632686e-07,2.08259522478479e-05,2.4917287065585786e-07,5.048604174539333e-07
哺乳,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,4.359898465062258e-05,2.4521006655982047e-07,2.531469328084754e-07,1.7336765682714403e-06,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
关节,2.3655923644355897e-07,2.471547544665807e-07,6.218478532319671e-06,5.2217388593187506e-05,9.808402662392819e-07,2.531469328084754e-07,4.953361623632686e-07,2.7600659605581556e-06,4.983457413117157e-07,7.572906261809001e-07
T台,2.3655923644355897e-07,7.414642633997421e-07,7.462174238783606e-07,3.422013330136075e-05,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.475186119675737e-07,3.0291625047236004e-06
过量,7.096777093306769e-07,7.414642633997421e-07,4.726043684562951e-06,4.866863402860195e-05,1.4712603993589228e-06,2.531469328084754e-07,1.4860084870898058e-06,1.505490523940812e-06,2.4917287065585786e-07,3.5340229221775338e-06
口腔,2.3655923644355897e-07,2.471547544665807e-07,4.228565401977377e-06,4.740122168410711e-05,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
潮人,2.3655923644355897e-07,4.943095089331614e-07,2.487391412927869e-07,3.371316836356281e-05,1.4712603993589228e-06,4.556644790552557e-06,2.476680811816343e-07,2.509150873234687e-06,1.0963606308857746e-05,5.5534645919932675e-06
花朵,4.7311847288711794e-07,2.471547544665807e-07,1.989913130342295e-06,4.7908186621905046e-05,1.4712603993589228e-06,5.062938656169507e-07,4.953361623632686e-07,5.018301746469374e-07,4.235938801149584e-06,3.7864531309045004e-06
有益,1.4193554186613538e-06,3.707321316998711e-06,1.4924348477567212e-06,4.9936046373096794e-05,8.337142263033896e-06,2.531469328084754e-07,1.2878740221444986e-05,2.7600659605581556e-06,5.232630283773015e-06,2.2718718785427e-06
器官,4.7311847288711794e-07,2.471547544665807e-07,1.0695783075589835e-05,5.525917821997513e-05,7.356301996794614e-07,2.531469328084754e-07,4.2103573800877835e-06,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
肩部,2.3655923644355897e-07,2.471547544665807e-07,3.731087119391803e-06,4.081067749273393e-05,4.904201331196409e-07,2.025175462467803e-06,2.476680811816343e-07,2.258235785911218e-06,9.966914826234314e-07,1.0097208349078667e-06
伴侣,4.7311847288711794e-07,4.943095089331614e-07,4.477304543270163e-06,4.157112489943083e-05,2.9425207987178456e-06,4.303497857744081e-06,7.430042435449029e-07,5.018301746469374e-07,9.966914826234315e-06,7.0680458443550675e-06
脾胃,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.4866396995117424e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
绿茶,2.3655923644355897e-07,4.943095089331614e-07,2.4873914129278686e-06,4.359898465062258e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,7.572906261809001e-07
衣橱,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,3.269923848796694e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.983457413117157e-07,1.5145812523618002e-06
油脂,9.462369457742359e-07,4.943095089331614e-07,4.974782825855738e-07,4.9175598966399885e-05,4.904201331196409e-07,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,2.4917287065585786e-07,7.572906261809001e-07
主食,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,4.233157230612774e-05,4.904201331196409e-07,2.531469328084754e-07,4.953361623632686e-07,5.018301746469374e-07,4.983457413117157e-07,2.5243020872696667e-07
酸性,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,4.7654704153006074e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,7.572906261809001e-07
泳装,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.345968589466384e-05,1.4712603993589228e-06,5.062938656169507e-07,2.476680811816343e-07,2.509150873234687e-07,1.4950372239351474e-06,6.058325009447201e-06
面包,2.3655923644355897e-07,8.650416406330326e-06,7.462174238783606e-06,4.6387291808511235e-05,1.4712603993589228e-06,5.062938656169507e-07,2.229012730634709e-06,2.0073206985877495e-06,7.475186119675737e-07,5.805894800720234e-06
黄瓜,2.3655923644355897e-07,7.414642633997421e-07,1.4924348477567212e-06,4.207808983722877e-05,1.2260503327991024e-06,2.531469328084754e-07,2.9720169741796117e-06,2.509150873234687e-07,4.983457413117157e-07,5.048604174539333e-07
好身材,4.7311847288711794e-07,2.471547544665807e-07,4.974782825855738e-07,3.29527209568659e-05,7.356301996794614e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539334e-06
精液,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,3.9796747617138054e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
肤色,2.3655923644355897e-07,1.730083281266065e-06,7.462174238783606e-07,4.081067749273393e-05,7.356301996794614e-07,1.2151052774806817e-05,4.953361623632686e-07,1.2545754366173435e-06,1.2458643532792894e-06,7.572906261809001e-06
肚脐,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,3.675495799035043e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,5.018301746469374e-07,2.4917287065585786e-07,7.572906261809001e-07
零食,2.3655923644355897e-07,4.943095089331614e-07,5.472261108441311e-06,3.7768887865946307e-05,1.2260503327991024e-06,2.531469328084754e-07,2.476680811816343e-07,7.52745261970406e-07,1.2458643532792894e-06,3.5340229221775338e-06
芹菜,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.878281774154218e-05,9.808402662392819e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
亮片,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.168530861237106e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,2.524302087269667e-06
褶皱,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,4.613380933961226e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.983457413117157e-07,2.0194416698157333e-06
射精,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.548754564585559e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
饮食习惯,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,3.7768887865946307e-05,1.7164704659187433e-06,2.531469328084754e-07,9.906723247265373e-07,5.018301746469374e-07,2.4917287065585786e-07,5.048604174539333e-07
帽子,1.6559146551049129e-06,1.2357737723329037e-06,8.954609086540326e-06,4.714773921520814e-05,2.206890599038384e-06,5.062938656169507e-07,2.476680811816343e-06,1.0036603492938748e-05,7.973531860987451e-06,1.6407963567252833e-05
血糖,2.3655923644355897e-07,2.471547544665807e-07,1.741173989049508e-06,4.2585054775026704e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
苗条,2.3655923644355897e-07,4.943095089331614e-07,1.2436957064639343e-06,3.726192292814837e-05,1.2260503327991024e-06,2.784616260893229e-06,2.476680811816343e-07,5.018301746469374e-07,4.983457413117157e-07,1.2621510436348335e-06
范儿,2.3655923644355897e-07,2.471547544665807e-07,7.462174238783606e-07,2.991093133007828e-05,2.4521006655982047e-07,5.062938656169507e-07,2.476680811816343e-07,2.258235785911218e-06,2.4917287065585786e-07,1.5145812523618002e-06
性功能,2.3655923644355897e-07,9.886190178663229e-07,5.7210002497340975e-06,3.9796747617138054e-05,2.4521006655982047e-07,7.594407984254261e-07,4.953361623632686e-07,2.509150873234687e-07,4.983457413117157e-07,2.5243020872696667e-07
腹痛,2.3655923644355897e-07,2.471547544665807e-07,5.969739391026885e-06,4.1317642430531865e-05,9.808402662392819e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
红枣,2.3655923644355897e-07,2.471547544665807e-07,9.949565651711476e-07,4.005023008603702e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,1.7564056112642808e-06,1.7442100945910051e-06,2.5243020872696667e-07
淑女,2.3655923644355897e-07,1.9772380357326457e-06,7.462174238783606e-07,3.574102811475456e-05,2.4521006655982047e-07,5.062938656169507e-07,2.476680811816343e-07,2.509150873234687e-07,9.966914826234314e-07,3.281592713450567e-06
人会,2.6021516008791486e-06,5.190249843798195e-06,5.7210002497340975e-06,3.016441379897725e-05,7.111091930234794e-06,2.5314693280847536e-06,1.9813446494530746e-06,1.8065886287289745e-05,3.2392473185261525e-06,1.4388521897437102e-05
肿瘤,2.3655923644355897e-07,2.4715475446658073e-06,9.949565651711474e-06,4.6387291808511235e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-06,2.509150873234687e-07,2.4917287065585786e-07,2.524302087269667e-06
精油,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.6247993052552496e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
添加剂,2.3655923644355897e-07,2.471547544665807e-07,5.472261108441311e-06,4.0557195023834956e-05,4.904201331196409e-07,2.531469328084754e-07,2.8729497417069582e-05,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
腰痛,2.3655923644355897e-07,2.471547544665807e-07,1.4924348477567212e-06,3.6247993052552496e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
大胆,1.1118284112847272e-05,7.414642633997422e-06,8.208391662661967e-06,4.968256390419782e-05,7.356301996794614e-06,4.8097917233610315e-06,9.411387084902104e-06,1.4553075064761184e-05,1.2707816403448751e-05,3.63499500566832e-05
医学,4.7311847288711794e-07,7.414642633997421e-07,1.3929391912396064e-05,5.018952884199576e-05,7.111091930234794e-05,2.531469328084754e-07,1.4117080627353156e-05,1.505490523940812e-06,7.475186119675737e-07,2.524302087269667e-06
纤体,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.9403966392280343e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
上半身,2.3655923644355897e-07,2.471547544665807e-07,2.9848696955134424e-06,3.498058070805765e-05,4.904201331196409e-07,2.531469328084754e-07,4.953361623632686e-07,1.0036603492938748e-06,2.4917287065585786e-07,4.291313548358433e-06
中药,1.1827961822177949e-06,4.943095089331614e-07,8.70586994524754e-06,4.6387291808511235e-05,2.4521006655982047e-06,2.531469328084754e-07,3.962689298906149e-06,2.509150873234687e-07,9.966914826234314e-07,1.2621510436348335e-06
脂肪酸,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.878281774154218e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
温水,2.3655923644355897e-07,4.943095089331614e-07,4.974782825855738e-07,3.878281774154218e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,7.475186119675737e-07,2.5243020872696667e-07
吸气,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.726192292814837e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
肩膀,4.7311847288711794e-07,1.4829285267994843e-06,1.2934435347224918e-05,4.7908186621905046e-05,2.4521006655982047e-06,2.531469328084754e-07,1.2383404059081716e-06,9.785688405615278e-06,2.242555835902721e-06,7.572906261809001e-06
裙摆,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.991093133007828e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,4.983457413117157e-07,4.5437437570854e-06
泳衣,2.3655923644355897e-07,2.471547544665807e-07,1.741173989049508e-06,2.8643518985583438e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,1.2545754366173435e-06,2.4917287065585786e-07,5.301034383266301e-06
体温,2.3655923644355897e-07,7.414642633997421e-07,3.97982626068459e-06,4.18246073683298e-05,4.168571131516948e-06,2.531469328084754e-07,5.448697785995955e-06,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
长裤,2.3655923644355897e-07,2.471547544665807e-07,4.228565401977377e-06,3.422013330136075e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,7.52745261970406e-07,4.983457413117157e-07,3.281592713450567e-06
贫血,2.3655923644355897e-07,2.471547544665807e-07,4.477304543270163e-06,4.1317642430531865e-05,7.356301996794614e-07,2.531469328084754e-07,7.430042435449029e-07,7.52745261970406e-07,2.4917287065585786e-07,1.0097208349078667e-06
品味,2.3655923644355897e-07,1.4334975759061682e-05,7.462174238783606e-07,3.7515405397047335e-05,2.697310732158025e-06,6.581820253020359e-06,2.476680811816343e-07,2.0073206985877495e-06,7.475186119675737e-06,7.0680458443550675e-06
月经期,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.193879108127003e-05,4.904201331196409e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
枕头,2.3655923644355897e-07,2.471547544665807e-07,7.213435097490819e-06,4.1064159961632893e-05,1.7164704659187433e-06,2.531469328084754e-07,4.953361623632686e-07,1.0036603492938748e-06,2.4917287065585786e-07,3.281592713450567e-06
女性朋友,4.7311847288711794e-07,2.471547544665807e-07,4.228565401977377e-06,3.193879108127003e-05,2.4521006655982047e-07,6.328673320211884e-06,4.953361623632686e-07,2.509150873234687e-07,9.966914826234314e-07,2.7767322959966338e-06
彩色,4.7311847288711794e-07,1.2357737723329037e-06,6.964695956198032e-06,4.2585054775026704e-05,6.6206717971151525e-06,4.8857358032035744e-05,1.4860084870898058e-06,7.52745261970406e-07,4.235938801149584e-06,5.5534645919932675e-06
腰线,2.3655923644355897e-07,9.886190178663229e-07,2.487391412927869e-07,2.81365540477855e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
眼球,8.516132511968123e-06,7.908952142930583e-06,1.268569620593213e-05,4.2585054775026704e-05,4.413781198076768e-06,1.037902424514749e-05,7.430042435449029e-07,1.1793009104203028e-05,2.093052113509206e-05,2.2718718785427003e-05
技巧,3.5483885466533846e-06,6.178868861664518e-06,9.203348227833115e-06,4.511987946401639e-05,0.00010519511855416299,9.113289581105113e-06,2.7243488929979774e-06,3.713543292387337e-05,5.058209274313915e-05,1.7165254193433733e-05
医师,2.3655923644355897e-07,2.471547544665807e-07,7.710913380076392e-06,3.726192292814837e-05,1.4467393927029408e-05,2.531469328084754e-07,3.0215505904159386e-05,7.52745261970406e-07,6.229321766396447e-06,3.5340229221775338e-06
职场,2.3655923644355897e-07,2.471547544665807e-07,7.213435097490819e-06,3.29527209568659e-05,2.108806572414456e-05,5.062938656169507e-07,7.430042435449029e-07,5.018301746469374e-07,7.475186119675737e-07,6.058325009447201e-06
指甲,2.3655923644355897e-07,2.471547544665807e-07,1.1442000499468195e-05,3.878281774154218e-05,7.356301996794614e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-06,4.983457413117157e-07,1.5145812523618002e-06
心血管,9.462369457742359e-07,4.943095089331614e-07,1.2436957064639343e-06,3.802237033484527e-05,7.356301996794614e-07,2.531469328084754e-07,9.906723247265373e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
外阴部,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.9150483923381375e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
菠菜,2.3655923644355897e-07,2.471547544665807e-07,4.974782825855738e-07,3.574102811475456e-05,2.4521006655982047e-07,2.531469328084754e-07,7.430042435449029e-07,2.509150873234687e-07,9.966914826234314e-07,2.5243020872696667e-07
辣椒,2.3655923644355897e-07,2.471547544665807e-07,5.7210002497340975e-06,4.005023008603702e-05,4.904201331196409e-07,2.531469328084754e-07,9.906723247265373e-07,5.018301746469374e-07,2.491728706558579e-06,1.0097208349078667e-06
紫色,2.3655923644355897e-07,2.471547544665807e-07,4.228565401977377e-06,3.878281774154218e-05,2.4521006655982047e-07,1.0125877312339015e-05,4.953361623632686e-07,1.0036603492938748e-06,4.709367255395714e-05,7.320476053082034e-06
豆类,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,4.081067749273393e-05,4.904201331196409e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
科学,8.98925098485524e-06,1.977238035732646e-05,1.666552246661672e-05,5.8047485377863785e-05,0.0001162295715493549,1.0125877312339015e-06,0.00026005148524071606,5.269216833792842e-06,3.4884201891820102e-06,1.7922544819614633e-05
呼气,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,3.345968589466384e-05,2.4521006655982047e-07,2.531469328084754e-07,4.953361623632686e-07,2.509150873234687e-07,2.4917287065585786e-07,5.048604174539333e-07
内脏,2.3655923644355897e-07,4.943095089331614e-07,4.974782825855737e-06,3.9036300210441146e-05,4.904201331196409e-07,2.531469328084754e-07,1.4860084870898058e-06,1.0036603492938748e-06,2.4917287065585786e-07,7.572906261809001e-07
铆钉,2.3655923644355897e-07,2.471547544665807e-07,2.487391412927869e-07,2.9150483923381375e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,5.018301746469374e-07,2.4917287065585786e-07,2.5243020872696667e-07
妇科病,2.3655923644355897e-07,2.471547544665807e-07,2.9848696955134424e-06,3.016441379897725e-05,2.4521006655982047e-07,2.531469328084754e-07,2.476680811816343e-07,2.509150873234687e-07,2.4917287065585786e-07,2.5243020872696667e-07
